ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Form Factor,Product Processor Socket Count,Single Server,Resilient System,Number of Nodes for Multi-node,Error Correcting Code,Error Correcting Code Enabled in Hardware as Shipped,Available Expansion Slots,Operating Systems Supported,Operating System Used for Testing,Power Saving Features Available,Power Saving Features Enabled,End User Required Power Saving Features,Other Power Saving Feature 1: Description,Other Power Saving Feature 1: Enabled on Shipment,Other Power Saving Feature 1: End-User Enabling Required,Other Power Saving Feature 2: Description,Other Power Saving Feature 2: Enabled on Shipment,Other Power Saving Feature 2: End-User Enabling Required,Other Power Saving Feature 3: Description,Other Power Saving Feature 3: Enabled on Shipment,Other Power Saving Feature 3: End-User Enabling Required,APA #1 Model Name,APA #1 Model Number,APA #1 Reported Idle Power (Watts),APA #2 Model Name,APA #2 Model Number,APA #2 Reported Idle Power (Watts),APA #3 Model Name,APA #3 Model Number,APA #3 Reported Idle Power (Watts),Processor Power Management Enabled in Hardware on Shipment,Processor Power Management Additional Information,Storage Power Management Enabled in Hardware on Shipment,Storage Power Management Additional Information,Memory Power Management Enabled in Hardware on Shipment,Memory Power Management Additional Information,I/O Power Management Enabled in Hardware on Shipment,I/O Power Management Additional Information,Processor Dynamic Voltage Scaling Enabled on Shipment,Processor Dynamic Frequency Scaling Enabled on Shipment,Processor Dynamic Voltage Scaling End-User Enabling Required,Processor Dynamic Frequency Scaling End-User Enabling Required,Processor or Core Reduced Power States Enabled on Shipment,Processor or Core Reduced Power States Enabling Required,Power Capping Enabled on Shipment,Power Capping End-User Enabling Required,Variable Speed Fan Control Enabled on Shipment,Variable Speed Fan Control End-User Enabling Required,Low Power Memory States Enabled on Shipment,Low Power Memory States End-User Enabling Required,Low Power I/O States Enabled on Shipment,Low Power I/O States End-User Enabling Required,Liquid Cooling Capability Enabled on Shipment,Liquid Cooling Capability End-User Enabling Required,Available DIMM Slots,Maximum Memory Capacity (GB),Maximum Number Blade Slots,SERT Version ,SERT Version Other  ,Model Number or Config ID for Low-end Performance Configuration,Model Number or Config ID for Typical or Single Configuration,Model Number or Config ID for High-end Performance Configuration,Installed Processors for Low-end Performance Configuration,Installed Processors for Typical or Single Configuration,Installed Processors for High-end Performance Configuration,Cores Per Processor Low-end Performance Configuration,Cores Per Processor Typical or Single Configuration,Cores Per Processor High-end Performance Configuration,Number of Threads for Low-end Performance Configuration,Number of Threads for Typical or Single Configuration,Number of Threads for High-end Performance Configuration,Processor Brand Low-end Performance Configuration,Processor Brand Typical or Single Configuration,Processor Brand High-end Performance Configuration,Processor Model Name Low-end Performance Configuration,Processor Model Name Typical or Single Configuration,Processor Model Name High-end Performance Configuration,Processor Speed for Low-end Performance Configuration (GHz),Processor Speed for Typical or Single Configuration (GHz),Processor Speed for High-end Performance Configuration (GHz),Num. of DDR Channels for Low-end Performance Configuration,Num. of DDR Channels for Typical or Single Configuration,Num. of DDR Channels for High-end Performance Configuration,Memory Manufacturer for Low-end Performance Configuration,Memory Manufacturer for Typical or Single Configuration,Memory Manufacturer for High-end Performance Configuration,Memory Model Number Low-end Performance Configuration,Memory Model Number Typical or Single Configuration,Memory Model Number High-end Performance Configuration,Memory Speed Low-end Performance Configuration (GHz),Memory Speed Typical or Single Configuration (GHz),Memory Speed High-end Performance Configuration (GHz),Low-end Performance Configuration Size Per DIMM (GB),Typical or Single Configuration Size Per DIMM (GB),High-end Performance Configuration Size Per DIMM (GB),Installed Num. DIMMs for Low-end Performance Configuration,Installed Num. DIMMs for Typical or Single Configuration,Installed Num. DIMMs for High-end Performance Configuration,Installed Memory for Low-end Performance Configuration (GB),Installed Memory for Typical or Single Configuration (GB),Installed Memory for High-end Performance Configuration (GB),Num. Solid State Drives (SSDs) Low-end Performance Configuration,Num. Solid State Drives (SSDs) Typical or Single Configuration,Num. Solid State Drives (SSDs) High-end Performance Configuration,Number Rotational Drives Low-end Performance Configuration,Number Rotational Drives Typical or Single Configuration,Number Rotational Drives High-end Performance Configuration,Low-end Performance Configuration Redundant Power Supply,Typical or Single Configuration Redundant Power Supply,High-end Performance Configuration Redundant Power Supply,Power Supply Type for Low-end Performance Configuration,Power Supply Type for Typical or Single Configuration,Power Supply Type for High-end Performance Configuration,Power Supply Manufacturer Low-end Performance Configuration,Power Supply Manufacturer Typical or Single Configuration,Power Supply Manufacturer High-end Performance Configuration,Power Supply Model Name Low-end Performance Configuration,Power Supply Model Name Typical or Single Configuration,Power Supply Model Name High-end Performance Configuration,Power Supply Model Number Low-end Performance Configuration,Power Supply Model Number Typical or Single Configuration,Power Supply Model Number High-end Performance Configuration,Power Supply Rated Output Low-end Performance Configuration (W),Power Supply Rated Output Typical or Single Configuration (W),Power Supply Rated Output High-end Performance Configuration (W),Num. Power Supplies for Low-end Performance Configuration,Num. Power Supplies for Typical or Single Configuration,Num. Power Supplies for High-end Performance Configuration,Number of PSU for Redundancy Low-end Performance Configuration,Number of PSU for Redundancy Typical or Single Configuration,Number of PSU for Redundancy High-end Performance Configuration,PSU 80Plus Platinum Certified Low-end Performance Configuration,PSU 80Plus Platinum Certified Typical or Single Configuration,PSU 80Plus Platinum Certified High-end Performance Configuration,64-bit Architecture,SERT Compress Eff. Score for Low-end Performance Configuration,SERT Compress Eff. Score for Typical or Single Configuration,SERT Compress Eff. Score for High-end Performance Configuration,SERT CryptoAES Efficiency Score Low-end Performance Configuration,SERT CryptoAES Efficiency Score Typical or Single Configuration,SERT CryptoAES Efficiency Score High-end Performance Configuration,SERT LU Efficiency Score Low-end Performance Configuration,SERT LU Efficiency Score Typical or Single Configuration,SERT LU Efficiency Score High-end Performance Configuration,SERT SOR Efficiency Score Low-end Performance Configuration,SERT SOR Efficiency Score Typical or Single Configuration,SERT SOR Efficiency Score High-end Performance Configuration,SERT SORT Efficiency Score Low-end Performance Configuration,SERT SORT Efficiency Score Typical or Single Configuration,SERT SORT Efficiency Score High-end Performance Configuration,SERT SHA256 Efficiency Score Low-end Performance Configuration,SERT SHA256 Efficiency Score Typical or Single Configuration,SERT SHA256 Efficiency Score High-end Performance Configuration,SERT Flood Efficiency Score Low-end Performance Configuration,SERT Flood Efficiency Score Typical or Single Configuration,SERT Flood Efficiency Score High-end Performance Configuration,SERT Capacity Efficiency Score Low-end Performance Configuration,SERT Capacity Efficiency Score Typical or Single Configuration,SERT Capacity Efficiency Score High-end Performance Configuration,SERT Sequential Efficiency Score Low-end Performance Configuration,SERT Sequential Efficiency Score Typical or Single Configuration,SERT Sequential Efficiency Score High-end Performance Configuration,SERT Random Efficiency Score Low-end Performance Configuration,SERT Random Efficiency Score Typical or Single Configuration,SERT Random Efficiency Score High-end Performance Configuration,SERT SSJ Efficiency Score Low-end Performance Configuration,SERT SSJ Efficiency Score Typical or Single Configuration,SERT SSJ Efficiency Score High-end Performance Configuration,SERT Idle Measurement (Watts) Low-end Performance Configuration,SERT Active State Efficiency Score Low-end Performance Configuration,SERT Total Server Normalized Performance Score Low-end Performance Configuration,SERT Total Server Power Score  (Watts) Low-end Performance Configuration,SERT Idle Measurement (Watts) Typical or Single Configuration,SERT Active State Efficiency Score Typical or Single Configuration,SERT Total Server Normalized Performance Score Typical or Single Configuration,SERT Total Server Power Score (Watts) Typical or Single Configuration,SERT Idle Measurement (Watts) High-end Performance Configuration,SERT Active State Efficiency Score High-end Performance Configuration,SERT Total Server Normalized Performance Score High-end Performance Configuration,SERT Total Server Power Score (Watts) High-end Performance Configuration,Tested Num. Blade Slots Low-end Performance Configuration,Tested Num. Blade Slots Typical or Single Configuration,Tested Num. Blade Slots High-end Performance Configuration,Date Available On Market,Date Qualified,Markets,ENERGY STAR Model Identifier
2351011,Cisco Systems,CISCO,UCSC-C480-M5,UCSC-C480-M5,,Rack-mount,4,No,No,,Yes,Yes,12,"Windows,Linux,Other",Windows,"Variable speed fan control based on power or thermal readings,Processor or core reduced power states,Low power I/O states,Power capping,Low power memory states,Dynamic voltage and frequency scaling of processor(s)","Variable speed fan control based on power or thermal readings,Processor or core reduced power states,Low power I/O states,Power capping,Low power memory states,Dynamic voltage and frequency scaling of processor(s)",N/A,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,Yes,,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,,No,No,48,6000,,Other,2.0.2,UCSC-C480-M5 (LP),UCSC-C480-M5 (TP),UCSC-C480-M5 (HP),2,4,4,10,4,28,40,80,112,Intel,Intel,Intel,Intel(R) Xeon(R) Gold 5115 CPU @ 2.40GH,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GH,Intel(R) Xeon(R) Platinum 8280 CPU,2.4,2.5,2.7,24,24,48,Samsung,Samsung,Samsung,16GB DDR4-2666-MHz RDIMM/2Rx4/1.2v;,32GB DDR4-2933-MHz RDIMM/2Rx4/1.2v;,64GB DDR4-2933-MHz RDIMM/2Rx4/1.2v,2.66,2.93,2.93,16,32,64,24,24,48,384,768,3072,2,8,2,0,0,0,Yes,Yes,Yes,Single-Output,Single-Output,Single-Output,"Cisco Systems, Inc.",Cisco Systems Inc.,Cisco Systems Inc.,CIS-S-1600ADE00,CIS-S-1600ADE00,CIS-S-1600ADE00,CIS-S-1600ADE00,CIS-S-1600ADE00,CIS-S-1600ADE00,161,806,1614,4,4,4,4,4,4,,,,64-bit supported,10.89,15.27,16.95,16.74,23.02,20.42,15.41,21.94,24.85,,12.56,14.26,8.9,13.76,15.16,13.35,20.34,23.24,3.2,2.25,0.97,23.58,32.3,32.65,20.47,15.51,12.5,194.5,157.22,124.22,10.11,13.17,13.99,238.1,21,18.15,564.90,291.5,29.1,33.58,817.67,22.18,186.19,20.47,194.5,,,,03/18/2018,12/03/2019,"United States, Taiwan, Japan, Canada",ES_0021829_UCSC-C480-M5_12062019025938_80025683
2339598,"Corelight, Inc.",Corelight,Sensor AP 1001,Sensor AP 1001,,Rack-mount,2,Yes,No,1,Yes,Yes,0,Windows,Windows,Other,Other,N/A,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,No,No,12,768,,2.0.1,,,Sensor AP1001,,,2,,,12,,,24,,,Intel,,,Intel(R) Xeon(R)  Silver 4116,,,2.1,,,12,,,Crucial by Micron,,,CT16G4RFS4266,,,2.6,,,16,,,12,,,192,,,1,,,4,,,Yes,,,Multi-Output,,,Compuware,,,PWS-706P-1R,,,PWS-706P-1R,,,750,,,2,,,1,,,,,64-bit supported,,13.34,,,2.3,,,18.98,,,8.05,,,8.64,,,15.48,,,5.92,,,26.1,,,26.58,,,323.93,,,10.32,,,,,,177.79,18.8,127.3,2483.67,,,,,,,,01/23/2019,06/11/2019,"United States, Canada",ES_1142509_Sensor AP 1001_06112019203403_5243624
2340219,Dell Inc.,DELL EMC,B14S,DSS 7500,"B14S,DSS 7000,",Multi-node,2,Yes,No,2,Yes,Yes,8,"Windows,Linux,Other",Windows,"Variable speed fan control based on power or thermal readings,Power capping,Low power memory states,Low power I/O states,Other,Processor or core reduced power states,Dynamic voltage and frequency scaling of processor(s)","Variable speed fan control based on power or thermal readings,Power capping,Low power memory states,Low power I/O states,Other,Processor or core reduced power states,Dynamic voltage and frequency scaling of processor(s)",N/A,,,,,,,,,,,,,,,,,,,,In User Manual,Yes,In User Manual,Yes,,Yes,,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,,No,No,12,384,,2.0.1,,LOW-END,Typical,HIGH-END,2,2,2,8,12,18,16,24,36,Intel,Intel,Intel,Xeon? E5-2620 v4,Xeon? E5-2650 v4,Xeon? Platinum E5-2695 v4,2.1,2.2,2.1,12,8,8,Hynix,Hynix,Hynix,HMA82GR7MFR8N-UH,HMA82GR7MFR8N-UH,HMA84GR7MFR4N-UH,2.4,2.4,2.4,16,16,32,8,8,8,128,128,256,0,0,0,2,2,2,Yes,Yes,Yes,Single-Output,Single-Output,Single-Output,"Dell, Inc.","Dell, Inc.","Dell, Inc.",L1100E-S1,L1100E-S1,L1100E-S1,L1100E-S1,L1100E-S1,L1100E-S1,1100,1100,1100,4,4,4,4,4,4,,,,64-bit supported,9.66,12.75,13.49,12.33,15.95,15.64,12.64,16.84,17.35,,12.32,13.72,9.23,12.95,14.11,12.55,17.73,19.78,5.66,5.66,2.92,19.13,22.94,22.63,9.79,9.69,7.21,13.9,13.97,10.74,8.45,11.09,11.2,286.4,16.1,91.53,4446.18,283.4,20.2,135.17,5185.05,364.2,20.7,219.8,7090.32,,,,10/20/2015,05/23/2019,"United States, Canada",ES_29573_DSS 7000_10312015031831_1511328
2337552,Dell Inc.,DELL EMC,E43S,PowerEdge C6420,,Multi-node,2,Yes,No,4,Yes,Yes,2,"Windows,Linux,Other",Windows,"Variable speed fan control based on power or thermal readings,Power capping,Low power memory states,Low power I/O states,Processor or core reduced power states,Dynamic voltage and frequency scaling of processor(s)","Variable speed fan control based on power or thermal readings,Power capping,Low power memory states,Low power I/O states,Processor or core reduced power states,Dynamic voltage and frequency scaling of processor(s)",N/A,,,,,,,,,,,,,,,,,,,,In User Manual,Yes,In User Manual,Yes,,Yes,,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,,No,No,16,384,,2.0.1,,LOW-END,Typical,HIGH-END,2,2,2,4,20,28,8,40,56,Intel,Intel,Intel,Silver 4112,Gold 6230,Platinum 8280,2.6,2.1,2.7,12,12,12,Hynix,SAMSUNG,Hynix,HMA81GR7AFR8N-VK,M393A2K43BB1-CTD6Q,HMA84GR7CJR4N-WM,2.67,2.93,2.93,8,16,32,12,12,12,96,192,384,0,0,2,2,2,0,Yes,Yes,Yes,Single-Output,Single-Output,Single-Output,"Dell, Inc.","Dell, Inc.","Dell, Inc.",D1600E-S0,D2000E-S0,D2000E-S0,D1600E-S0,D2000E-S0,D2000E-S0,1600,2000,2000,2,2,2,2,2,2,,,,64-bit supported,8.89,18.21,18.53,14.72,29.96,25.41,12.14,25.84,27.92,,15.24,16.94,6.34,16.11,16.92,10.7,25.05,26.65,8.6,6.08,3.03,19.1,39.61,36.64,20.5,18.26,5.09,15.83,14.26,15.98,7.12,14.28,14.56,311.1,15.5,137.66,6665.05,334.9,30.0,564.14,12258.74,368.4,29.3,1101.34,18790.31,,,,07/11/2017,04/18/2019,"United States, Canada",ES_29573_PowerEdge C6420_06232017081711_5831980
2347325,Dell Inc.,DELL EMC,E63S,PowerEdge C6525,,Multi-node,2,Yes,No,4,Yes,Yes,2,"Windows,Linux,Other",Windows,"Variable speed fan control based on power or thermal readings,Processor or core reduced power states,Low power I/O states,Power capping,Low power memory states,Dynamic voltage and frequency scaling of processor(s)","Variable speed fan control based on power or thermal readings,Processor or core reduced power states,Low power I/O states,Power capping,Low power memory states,Dynamic voltage and frequency scaling of processor(s)",N/A,,,,,,,,,,,,,,,,,,,,In User Manual,Yes,In User Manual,Yes,,Yes,,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,,No,No,16,2048,,Other,2.0.2,LOW-END,Typical,HIGH-END,2,2,2,8,24,64,16,48,128,AMD,AMD,AMD,EPYC 7252,EPYC 7402,EPYC 7H12,3.1,2.8,2.6,8,8,8,Micron,SAMSUNG,hynix,MT9ASF1G72PZ-3G2E1,M393A2K40DB3-CWEBQ,HMAA8GR7MJR4N-XN,3.2,3.2,3.2,8,16,64,16,16,16,128,256,1024,0,0,0,2,2,2,Yes,Yes,Yes,Single-Output,Single-Output,Single-Output,"Dell, Inc.","Dell, Inc.","Dell, Inc.",D1600E-S0,D1600E-S0,Z2000E-S1,D1600E-S0,D1600E-S0,Z2000E-S1,1600,1600,2000,2,2,2,2,2,2,,,,64-bit supported,15.81,29.1,29.85,26.93,7.09,9.03,26.81,27.28,35.63,,31.4,39.13,15.53,26.31,32.37,291.74,50.27,64.42,7.97,6.14,2.07,16.11,25.32,22.44,10.91,9.5,7.2,13.12,16.4,12.73,14.82,18.37,21.52,366.2,31.4,409.39,8179.49,349.1,32.5,625.04,12612.23,457.9,37.5,1495.27,20986.31,,,,07/11/2017,09/25/2019,"United States, Canada",ES_29573_PowerEdge C6525_09302019080446_0686928
2340220,Dell Inc.,DELL EMC,E01B,PowerEdge FC430,,Blade - Half Chassis,2,Yes,No,8,Yes,Yes,8,"Windows,Linux,Other",Windows,"Variable speed fan control based on power or thermal readings,Power capping,Low power memory states,Low power I/O states,Processor or core reduced power states,Dynamic voltage and frequency scaling of processor(s)","Variable speed fan control based on power or thermal readings,Power capping,Low power memory states,Low power I/O states,Processor or core reduced power states,Dynamic voltage and frequency scaling of processor(s)",N/A,,,,,,,,,,,,,,,,,,,,In User Manual,Yes,In User Manual,Yes,In User Manual,Yes,In User Manual,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,,No,No,8,256,8,2.0.1,,LOW-END,Typical,HIGH-END,2,2,2,8,12,18,16,24,36,Intel,Intel,Intel,E5-2620 v4,E5-2650 v4,E5-2695 v4,2.1,2.2,2.1,4,8,8,Micron,Hynix,Samsung,MT9ASF51272PZ,HMA82GR7MFR8N,H393A4K40BB1,2.4,2.4,2.4,4,16,32,4,8,8,16,128,256,2,2,2,0,0,0,Yes,Yes,Yes,Single-Output,Single-Output,Single-Output,"Dell, Inc.","Dell, Inc.","Dell, Inc.",D1600E-S0,D1600E-S0,D1600E-S0,D1600E-S0,D1600E-S0,D1600E-S0,1600,1600,1600,2,2,2,2,2,2,,,,64-bit supported,12.84,13.96,15.52,16.17,18.66,19.55,16.32,17.98,20.89,,14.08,16.73,12.13,13.72,15.94,17.56,19.8,23.89,11.9,5.92,3.43,22.91,21.25,23.66,48.14,41.24,36.65,640.3,512.1,458.12,18.4,9.54,10.63,336.9,18.4,381.64,6675.82,381.3,23.8,513.72,9344.99,421.1,26.8,685.6,11852.99,4,4,4,04/13/2015,06/10/2019,"United States, Canada",ES_29573_PowerEdge FC430_06242019142412_6252721
2340205,Dell Inc.,DELL EMC,E02B,PowerEdge FC640,,Blade - Half Chassis,2,Yes,No,,Yes,Yes,8,"Windows,Linux,Other",Windows,"Variable speed fan control based on power or thermal readings,Power capping,Low power memory states,Low power I/O states,Processor or core reduced power states,Dynamic voltage and frequency scaling of processor(s)","Variable speed fan control based on power or thermal readings,Power capping,Low power memory states,Low power I/O states,Processor or core reduced power states,Dynamic voltage and frequency scaling of processor(s)",N/A,,,,,,,,,,,,,,,,,,,,In User Manual,Yes,In User Manual,Yes,In User Manual,Yes,In User Manual,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,,No,No,16,1024,4,2.0.1,,LOW-END,Typical,HIGH-END,2,2,2,8,20,28,32,80,112,Intel,Intel,Intel,Silver 4108,Gold 6230,Platinum 8180,1.8,2.1,2.5,12,12,12,Hynix,Hynix,Hynix,HMA81GR7AFR8N-VK,HMA8GR7CJR8N,HMA84GR7AFR4N,2.66,2.93,2.66,8,16,32,12,12,12,96,192,384,0,0,0,2,2,2,Yes,Yes,Yes,Single-Output,Single-Output,Single-Output,"Dell, Inc.","Dell, Inc.","Dell, Inc.",D1600E-S0,D1600E-S0,D1600E-S0,D1600E-S0,D1600E-S0,D1600E-S0,1600,1600,1600,2,2,2,2,2,2,,,,64-bit supported,10.03,14.7,13.45,16.97,24.16,16.71,13.3,20.94,19.67,,12.38,11.23,7.69,13.01,11.82,11.98,20.29,18.49,8.21,5.39,2.14,22.22,29.22,28.72,5.86,5.3,5.07,11.81,10.65,10.34,7.95,11.23,10,232.7,16.3,91.59,4311.35,249.9,23.6,283.92,7810.22,255.8,20.8,488.47,12213.9,2,2,2,09/26/2017,05/11/2019,"United States, Canada",ES_29573_PowerEdge FC640_09152017020256_0976349
2340221,Dell Inc.,DELL EMC,E03B,PowerEdge FC830,,Blade - Half Chassis,4,Yes,No,2,Yes,Yes,8,"Windows,Linux,Other",Windows,"Variable speed fan control based on power or thermal readings,Power capping,Low power memory states,Low power I/O states,Processor or core reduced power states,Dynamic voltage and frequency scaling of processor(s)","Variable speed fan control based on power or thermal readings,Power capping,Low power memory states,Low power I/O states,Processor or core reduced power states,Dynamic voltage and frequency scaling of processor(s)",N/A,,,,,,,,,,,,,,,,,,,,In User Manual,Yes,In User Manual,Yes,In User Manual,Yes,In User Manual,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,,No,No,48,768,2,2.0.1,,LOW-END,Typical,HIGH-END,4,4,4,8,12,22,16,24,44,Intel,Intel,Intel,E5-4655 v4,E5-4640 v4,E5-4669 v4,2.5,2.1,2.2,48,24,24,Hynix,Hynix,Samsung,HMA451R7MFR8N,HMA81GR7MFR8N,H393A4K40BB1,2.13,2.4,2.4,4,8,32,16,24,24,64,192,768,0,0,0,2,2,2,Yes,Yes,Yes,Single-Output,Single-Output,Single-Output,"Dell, Inc.","Dell, Inc.","Dell, Inc.",D1600E-S0,D1600E-S0,D1600E-S0,D1600E-S0,D1600E-S0,D1600E-S0,1600,1600,1600,2,2,2,2,2,2,,,,64-bit supported,8.89,10.6,11.38,12.86,15.75,15.32,11.8,14.48,16.67,,11.72,14.38,9.22,11.6,13.38,13.62,16.39,20.52,5.33,3.43,1.36,11.31,14.42,20.01,3.38,3.39,3.04,5.51,5.4,5.04,7.42,7.98,9.7,216.1,12.6,76.29,5152.03,222.9,16.2,125.97,5329.78,241.9,19.9,332.35,7873.88,1,1,1,04/13/2015,06/13/2019,"United States, Canada",ES_29573_PowerEdge FC830_06242019143840_7120870
2340206,Dell Inc.,DELL EMC,HHB,PowerEdge M640 (for PowerEdge M1000e),,Blade - Half Chassis,2,Yes,No,,Yes,Yes,8,"Windows,Linux,Other",Windows,"Variable speed fan control based on power or thermal readings,Power capping,Low power memory states,Low power I/O states,Processor or core reduced power states,Dynamic voltage and frequency scaling of processor(s)","Variable speed fan control based on power or thermal readings,Power capping,Low power memory states,Low power I/O states,Processor or core reduced power states,Dynamic voltage and frequency scaling of processor(s)",N/A,,,,,,,,,,,,,,,,,,,,In User Manual,Yes,In User Manual,Yes,In User Manual,Yes,In User Manual,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,,No,No,16,1024,16,2.0.1,,LOW-END,Typical,HIGH-END,2,2,2,8,20,28,32,80,112,Intel,Intel,Intel,Silver 4108,Gold 6230,Platinum 8180,1.8,2.1,2.5,12,12,12,Hynix,Hynix,Hynix,HMA81GR7AFR8N-VK,HMA8GR7CJR8N,HMA84GR7AFR4N,2.67,2.93,2.67,8,16,32,12,12,12,96,192,384,0,0,0,2,2,2,Yes,Yes,Yes,Single-Output,Single-Output,Single-Output,"Dell, Inc.","Dell, Inc.","Dell, Inc.",E2700P-00,E2700P-00,E2700P-00,E2700P-00,E2700P-00,E2700P-00,2700,2700,2700,3,3,3,3,3,3,,,,64-bit supported,13.23,18.46,16.3,22.09,29.11,18.57,17.99,26.62,25.26,,15.83,14.57,10.63,16.51,15.13,16.05,24.09,22.86,9.74,5.84,2.54,27.75,35.69,34.17,10.09,8.2,7.42,19.96,15.99,14.57,10.49,13.39,12.22,505.4,21.5,364.59,12839.24,577.5,28.8,1163.34,25767.4,650.0,25.6,1903.06,38773.78,8,8,8,09/26/2017,05/11/2019,"United States, Canada",ES_29573_PowerEdge M640 (for PowerEdge M1000e)_09262017013930_9970925
2340208,Dell Inc.,DELL EMC,HHB,PowerEdge M640 (for PowerEdge VRTX),,Blade - Half Chassis,2,Yes,No,,Yes,Yes,4,"Windows,Linux,Other",Windows,"Variable speed fan control based on power or thermal readings,Power capping,Low power memory states,Low power I/O states,Processor or core reduced power states,Dynamic voltage and frequency scaling of processor(s)","Variable speed fan control based on power or thermal readings,Power capping,Low power memory states,Low power I/O states,Processor or core reduced power states,Dynamic voltage and frequency scaling of processor(s)",N/A,,,,,,,,,,,,,,,,,,,,In User Manual,Yes,In User Manual,Yes,In User Manual,Yes,In User Manual,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,,No,No,16,1024,4,2.0.1,,LOW-END,Typical,HIGH-END,2,2,2,8,20,28,32,80,112,Intel,Intel,Intel,Silver 4108,Gold 6230,Platinum 8180,1.8,2.1,2.5,12,12,12,Hynix,Hynix,Hynix,HMA81GR7AFR8N-VK,HMA8GR7CJR8N,HMA84GR7AFR4N,2.67,2.93,2.67,8,16,32,12,12,12,96,192,384,0,0,0,2,2,2,Yes,Yes,Yes,Single-Output,Single-Output,Single-Output,"Dell, Inc.","Dell, Inc.","Dell, Inc.",D1600E-S0,D1600E-S0,D1600E-S0,D1600E-S0,D1600E-S0,D1600E-S0,1600,1600,1600,2,2,2,2,2,2,,,,64-bit supported,9.48,15.57,13.93,15.98,24.38,14.49,12.56,22.06,20.9,,12.95,12.09,7.29,13.63,12.66,11.24,21,19.41,7.74,5.33,2.18,21.1,30.38,30.46,5.47,4.94,4.96,10.68,9.62,9.78,7.47,11.85,10.39,258.3,15.3,91.27,4586.98,271.2,24.2,294.61,7831.27,254.7,21.4,515.23,12193.88,2,2,2,09/26/2017,05/12/2019,"United States, Canada",ES_29573_PowerEdge M640 (for PowerEdge VRTX)_09192017081828_9108533
