-86.80217,33.238065,"DQ Brazier-Alabaster,AL","780 Colonial Promenade Pkwy, Alabaster,AL 35007-3119, (205) 663-3593"
-86.470727,31.311034,"DQ Brazier-Andalusia,AL","220 E Three Notch, Andalusia,AL 36420-3123, (334) 222-5911"
-86.503232,34.335688,"DQ Store-Arab,AL","1136 N Brindlee Mtn Pkwy, Arab,AL 35016-1041, (256) 586-4797"
-86.093928,33.996968,"DQ Brazier-Attalla,AL","967 Gilberts Ferry Rd Se, Attalla,AL 35954-3339, (256) 570-0072"
-86.6231,33.640159,"DQ Brazier-Birmingham,AL","5969 Chalkville Rd, Birmingham,AL 35235-8609, (205) 655-1250"
-86.735462,33.455013,"DQ Brazier-Birmingham,AL","3134 Cahaba Heights Rd, Birmingham,AL 35243-5243, (205) 969-9646"
-86.703797,33.491759,"DQ Brazier-Birmingham,AL","4500 Overton Rd, Birmingham,AL 35242, (205) 956-3621"
-86.680534,33.418865,"DQ Brazier-Birmingham,AL","5295 Us Hwy 280 S, Birmingham,AL 35242-5315, (205) 981-1501"
-87.154009,32.944557,"DQ Brazier-Centreville,AL","55 University Way, Centreville,AL 35042-4504, (205) 926-4587"
-86.635539,33.347466,"DQ Brazier-Chelsea,AL","16857 Hwy 280, Chelsea,AL 35043-8311, (205) 678-3110"
-86.356608,33.272319,"DQ Store-Childersburg,AL","33100 Us Hwy 280, Childersburg,AL 35044-1898, (256) 378-7732"
-86.605504,33.696406,"DQ Brazier-Clay,AL","6723 Deerfoot Pkwy, Clay,AL 35048, (205) 680-1337"
-86.846963,34.180577,"DQ Brazier-Cullman,AL","410 2nd Ave NW, Cullman,AL 35055-3249, (256) 734-8358"
-86.984961,34.545305,"DQ Brazier-Decatur,AL","3219 Pt Mallard Pkwy, Decatur,AL 35603-5769, (256) 350-0050"
-85.397583,31.218688,"DQ Brazier-Dothan,AL","618 Alice Street S, Dothan,AL 36301-2424, (334) 794-4380"
-85.432236,31.230978,"DQ Brazier-Dothan,AL","3131 Ross Clark Cir NW, Dothan,AL 36303-3037, (334) 793-5222"
-86.028776,33.579372,"DQ Brazier-Eastaboga,AL","5955 Speedway Blvd, Eastaboga,AL 36260, (256) 831-6400"
-86.066969,31.41457,"DQ Brazier-Elba,AL","650 N Claxton Ave, Elba,AL 36323-1505, (334) 897-5188"
-85.83034,31.318826,"DQ Brazier-Enterprise,AL","648 Boll Weevil Cir, Enterprise,AL 36330-2734, (334) 347-1175"
-86.9096,34.299802,"DQ Brazier-Falkville,AL","Interstate 65 Exit 318, Falkville,AL 35622-6404, (256) 734-9064"
-87.635742,34.837271,"DQ /Orange Julius Treat Ctr-Florence,AL","Regency Square Mall, Florence,AL 35630, (256) 764-0006"
-85.744881,34.436641,"DQ Grill & Chill Restaurant-Fort Payne,AL","1020 Glenn Blvd SW, Fort Payne,AL 35967"
-85.987808,34.00918,"DQ Brazier-Gadsden,AL","415 E Meighan Blvd, Gadsden,AL 35903-1050, (256) 547-7393"
-86.313118,34.323251,"DQ Brazier-Guntersville,AL","14471 Us Hwy 431 S, Guntersville,AL 35976-2529, (256) 571-0344"
-86.779764,34.074625,"DQ Brazier-Hanceville,AL","812 NE Main Street, Hanceville,AL 35077-5461, (256) 352-9310"
-86.928438,34.424754,"DQ Brazier-Hartselle,AL","1906 Hwy 31 SW, Hartselle,AL 35640-2832, (256) 773-6434"
-86.867598,33.910355,"DQ Brazier-Hayden,AL","7600 County Highway 5, Hayden,AL 35079-7546, (205) 647-9856"
-86.41522,32.195298,"DQ Brazier-Hope Hull,AL","1122 Tyson Rd, Hope Hull,AL 36043-5707, (334) 288-4307"
-86.996654,33.446559,"DQ Brazier-Hueytown,AL","1349 Hueytown Rd, Hueytown,AL 35023-2440, (205) 491-2798"
-86.606909,34.697946,"DQ Brazier-Huntsville,AL","3109 Drake Ave SW, Huntsville,AL 35805-5127, (256) 883-8834"
-87.878992,31.549331,"DQ Brazier-Jackson,AL","3607 N College Ave, Jackson,AL 36545-2228, (251) 246-0083"
-87.272566,33.849202,"DQ Brazier-Jasper,AL","609 Hwy 78 E, Jasper,AL 35502-2445, (205) 221-3989"
-86.732068,34.755761,"DQ Brazier-Madison,AL","7584 Us Hwy 72 W, Madison,AL 35758-9555, (256) 890-0802"
-88.218736,30.756168,"DQ Brazier-Mobile,AL","7507 Moffat Rd, Mobile,AL 36618-4193, (251) 649-1338"
-86.345158,32.327279,"DQ Brazier-Montgomery,AL","4318 Mobile Hwy, Montgomery,AL 36108-5106, (334) 288-7001"
-86.194494,32.382012,"DQ Brazier-Montgomery,AL","6120 Atlanta Hwy, Montgomery,AL 36117-2806, (334) 244-9490"
-87.160566,34.537769,"DQ Brazier-Moulton,AL","22747 Al Hwy 24 Ste B, Moulton,AL 35650-8102, (256) 905-0069"
-85.406291,32.63779,"DQ Brazier-Opelika,AL","2019 Pepperell Pkwy, Opelika,AL 36801-5441, (334) 742-9500"
-85.645161,31.440228,"DQ Brazier-Ozark,AL","1958 Hwy 231 S, Ozark,AL 36360-2568, (334) 774-5350"
-85.625747,31.458549,"DQ Brazier-Ozark,AL","964 E Broad St, Ozark,AL 36360-1532, (334) 774-2056"
-86.792291,33.332279,"DQ Brazier-Pelham,AL","2258 Pelham Pkwy, Pelham,AL 35124-1376, (205) 733-8075"
-86.429297,32.471844,"DQ Brazier-Prattville,AL","205 Interstate Park Dr, Prattville,AL 36066-7330"
-87.724181,34.495297,"DQ Brazier-Russellville,AL","13810 Hwy 43, Russellville,AL 35653-2836, (256) 331-2857"
-88.086397,30.829423,"DQ Grill & Chill Restaurant-Saraland,AL","617 Celeste Rd, Saraland,AL 36571-2012"
-86.050863,34.640251,"DQ Brazier-Scottsboro,AL","21700 John T Reid Pkwy, Scottsboro,AL 35768-7903, "
-86.258258,33.167242,"DQ Brazier-Sylacauga,AL","515 W Ft Williams, Sylacauga,AL 35150-2437, (256) 245-2188"
-85.917361,32.550456,"DQ Brazier-Tallassee,AL","1309 Gilmer Ave, Tallassee,AL 36078-1098, (334) 283-3440"
-87.419396,34.681598,"DQ Brazier-Town Creek,AL","1851 Al Hwy 20, Town Creek,AL 35672, (256) 685-1100"
-85.973894,31.789755,"DQ Brazier-Troy,AL","805 Highway 231 S, Troy,AL 36081-3168, (334) 566-2228"
-86.544802,32.736191,"DQ Brazier-Verbena,AL","38 Cty Rd 438, Verbena,AL 36091-2964, (205) 280-7379"
-86.205844,32.535369,"DQ Brazier-Wetumpka,AL","308 SE Main St, Wetumpka,AL 36092-2805, (334) 514-9552"
-149.872527,61.181119,"DQ Grill & Chill Restaurant-Anchorage,AK","611 E Tudor Rd, Anchorage,AK 99503-7321, (907) 562-4455"
-149.866969,61.144311,"DQ /Orange Julius Treat Ctr-Anchorage,AK","800 E Dimond Blvd, Anchorage,AK 99515-2039"
-149.120874,61.599723,"DQ Grill & Chill-Palmer,AK","401 W Evergreen Ave, Palmer,AK 99645-6956, (907) 746-1999"
-151.077366,60.478904,"DQ Brazier-Soldotna,AK","44669 Sterling Hwy Ste A, Soldotna,AK 99669-7939, (907) 262-9701"
-149.4282031,61.5805856,"DQ Grill & Chill Restaurant-Wasilla,AK","George Park Highway & Crusey Street, Wasilla,AK 99654, "
-112.872235,32.383009,"DQ Store-Ajo,AZ","1304 N 2nd Ave, Ajo,AZ 85321-1604, (520) 387-7407"
-111.571056,33.415511,"DQ Brazier-Apache Junction,AZ","2300 W Apache Trl, Apache Junction,AZ 85220-3723, (480) 982-5723"
-112.290028,33.491104,"DQ Brazier-Avondale,AZ","3905 N 107th Ave, Avondale,AZ 85323-5696, (623) 772-5997"
-110.051779,32.08191,"DQ Brazier-Benson,AZ","I-10 & Johnson Rd, Benson,AZ 85602, (520) 586-2794"
-109.887414,31.422599,"DQ Store-Bisbee,AZ","219 Bisbee Rd, Bisbee,AZ 85603-1112, (520) 432-4436"
-111.880799,34.57253,"DQ Brazier-Camp Verde,AZ","1580 W Hwy 260, Camp Verde,AZ 86322-7011, (928) 567-3229"
-111.692005,32.87981,"DQ Brazier-Casa Grande,AZ","2234 E Florence Blvd, Casa Grande,AZ 85222-9102, (520) 421-0286"
-111.75154,32.87947,"DQ Brazier-Casa Grande,AZ","211 E Florence Blvd, Casa Grande,AZ 85222-4048, (520) 836-1935"
-111.940007,33.833168,"DQ Brazier-Cave Creek,AZ","6548 E Cave Creek, Cave Creek,AZ 85331-8643, (480) 488-2819"
-111.949603,33.314555,"DQ /Orange Julius Treat Ctr-Chandler,AZ","Chandler Fashion Square, Chandler,AZ 85226-5201, (480) 821-2664"
-111.84177,33.319066,"DQ Brazier-Chandler,AZ","900 N Arizona Ave, Chandler,AZ 85224-3804, (480) 963-2054"
-111.876287,33.335746,"DQ Ltd Brazier-Chandler,AZ","2015 N Dobson Rd, Chandler,AZ 85224-2295, (480) 899-0676"
-112.009929,34.73746,"DQ Brazier-Cottonwood,AZ","102 S Main St, Cottonwood,AZ 86326-3909, (928) 634-5355"
-109.554641,31.348684,"DQ Store-Douglas,AZ","1400 G Ave, Douglas,AZ 85607-1658, (520) 364-2542"
-109.292629,34.11095,"DQ Brazier-Eagar,AZ","Eagar Plaza, Eagar,AZ 85925-9675, (928) 333-2251"
-111.550247,32.738695,"DQ Store-Eloy,AZ","619 S Sunshine Blvd, Eloy,AZ 85231-2434, (520) 466-7550"
-111.657447,35.193778,"DQ Store-Flagstaff,AZ","603 S Milton Rd, Flagstaff,AZ 86001-6282, (928) 779-2028"
-112.710585,32.948571,"DQ Brazier-Gila Bend,AZ","610 Pima St, Gila Bend,AZ 85337, (928) 683-2575"
-111.789573,33.35805,"DQ Brazier-Gilbert,AZ","437 N Gilbert Rd, Gilbert,AZ 85234-4529, (480) 892-9180"
-111.721114,33.308585,"DQ /Orange Julius Treat Ctr-Gilbert,AZ","Santan Village Center, Gilbert,AZ 85295-0715, (480) 821-1160"
-111.722462,33.376716,"DQ Grill & Chill Restaurant-Gilbert,AZ","1696 N Higley Rd, Gilbert,AZ 85234-1603, (480) 924-6550"
-112.204574,33.681958,"DQ Brazier-Glendale,AZ","6768 W Deer Valley Dr, Glendale,AZ 85310-5949, (623) 825-1549"
-112.22757,33.639727,"DQ /Orange Julius Treat Ctr-Glendale,AZ","Arrowhead Towne Center, Glendale,AZ 85308-8665, (623) 486-5157"
-112.154286,33.654724,"DQ Ltd Brazier-Glendale,AZ","4410 W Union Hills Dr Ste 3, Glendale,AZ 85308-1616, (623) 582-9440"
-112.186848,33.625306,"DQ Brazier-Glendale,AZ","5930 W Greenway Rd Ste 28, Glendale,AZ 85306-3291, (602) 547-1292"
-110.768879,33.395077,"DQ Brazier-Globe,AZ","1605 E Ash St, Globe,AZ 85501-1429, (928) 425-6292"
