"Tweet Id","Media Id","Media URL","Tweet URL"
"""1233417674274807808""","""1233417669757620225""",https://pbs.twimg.com/media/ER361fGX0AE7oGO.jpg,https://t.co/l45e8bUmBK
"""1233417416123834369""","""1233417311379476481""",https://pbs.twimg.com/media/ER36goCXUAEiYoQ.jpg,https://t.co/4IIvbTdN9j
"""1233417154852216833""","""1233417034551242755""",https://pbs.twimg.com/media/ER36QgxXsAMo8r1.jpg,https://t.co/Cg3VtMjO2R
"""1233417123474571264""","""1233413889737576450""",https://pbs.twimg.com/media/ER33ZdbXUAINerM.jpg,https://t.co/ofN8g8QrSN
"""1233416930381320198""","""1233416717574893571""",https://pbs.twimg.com/media/ER35-D8UcAMHQdf.png,https://t.co/yQrUvXIRpL
"""1233416899825819648""","""1233416880955645952""",https://pbs.twimg.com/media/ER36HklU4AAZ-My.jpg,https://t.co/IjKMPEie9k
"""1233416885720567809""","""1233416853130797056""",https://pbs.twimg.com/media/ER36F87XYAAWf99.png,https://t.co/979IfuL7MN
"""1233416734062891011""","""1233416729700769793""",https://pbs.twimg.com/media/ER35-xHWoAEyDZz.jpg,https://t.co/OTeF0RzeEe
"""1233416734062891011""","""1233416729843445762""",https://pbs.twimg.com/media/ER35-xpXsAIABSJ.jpg,https://t.co/OTeF0RzeEe
"""1233416634632724481""","""1233416602550513664""",https://pbs.twimg.com/media/ER353XcXsAAirmX.jpg,https://t.co/fcWssaie4p
"""1233416573991477255""","""1233416569608425473""",https://pbs.twimg.com/media/ER351cuXUAE3a6D.jpg,https://t.co/WKgUytrCUT
"""1233416520283381761""","""1233416517435502593""",https://pbs.twimg.com/media/ER35yaXXsAEQieo.jpg,https://t.co/uwq6Kxd0dx
"""1233416513585123329""","""1233416137452531715""",https://pbs.twimg.com/media/ER35cS0XsAMG9YS.jpg,https://t.co/Zie73KjuAn
"""1233416500805033984""","""1217072968431521792""",https://pbs.twimg.com/media/EOPpap0XUAAcp0S.png,https://t.co/f4Nf5P22y3
"""1233416473969692672""","""1233416467116281856""",https://pbs.twimg.com/media/ER35ve6VUAA15yB.jpg,https://t.co/nRWfXUmHeY
"""1233416082783973382""","""1233416077100670977""",https://pbs.twimg.com/media/ER35Yx_XYAELuDv.jpg,https://t.co/eoxsNT6exB
"""1233415975971803137""","""1233415884485431298""",https://pbs.twimg.com/media/ER35NkcUEAIVX8P.jpg,https://t.co/Ct5BtrbJx5
"""1233415753006796801""","""1233415736393191426""",https://pbs.twimg.com/media/ER35E8wX0AI02oh.jpg,https://t.co/NYiH2i4LNW
"""1233415347132387329""","""1233415345471459328""",https://pbs.twimg.com/media/ER34uMdXkAAjEAc.png,https://t.co/mri1Ws38d6
"""1233415346532626433""","""1233415344993243136""",https://pbs.twimg.com/media/ER34uKrWkAAQwyb.jpg,https://t.co/1PoBZyv1r7
"""1233415169444728832""","""1233415165598527489""",https://pbs.twimg.com/media/ER34juYUcAEyAkN.jpg,https://t.co/oRfUVrSx8C
"""1233415125106819075""","""1233415096426270722""",https://pbs.twimg.com/media/ER34fssXkAITy57.jpg,https://t.co/TSPgMuP9CB
"""1233415038695825408""","""1233415036334465024""",https://pbs.twimg.com/media/ER34cM1XYAAN3iY.jpg,https://t.co/Z6fiDGosX8
"""1233415038695825408""","""1233415036326072320""",https://pbs.twimg.com/media/ER34cMzXUAAZ5_7.jpg,https://t.co/Z6fiDGosX8
"""1233415038695825408""","""1233415036628033536""",https://pbs.twimg.com/media/ER34cN7W4AABuyl.jpg,https://t.co/Z6fiDGosX8
"""1233414927051841536""","""1233414919451705344""",https://pbs.twimg.com/media/ER34VZaWAAAQDbf.jpg,https://t.co/Wd4lJZpYul
"""1233414889357619201""","""1233414700248887296""",https://pbs.twimg.com/media/ER34Io0UcAAPJqm.jpg,https://t.co/9FbmTwybZm
"""1233414889357619201""","""1233414699695263745""",https://pbs.twimg.com/media/ER34ImwU0AEqWT5.jpg,https://t.co/9FbmTwybZm
"""1233414818478120962""","""1233414815760158721""",https://pbs.twimg.com/media/ER34PXIWkAEIS3A.jpg,https://t.co/7JFHcCMr9P
"""1233414752791138304""","""1233414660252209152""",https://pbs.twimg.com/media/ER34GT0XkAAuoIk.jpg,https://t.co/PfVh3Cbuc6
"""1233414349902860289""","""1233413495141519360""",https://pbs.twimg.com/media/ER33CfcVUAASOzP.jpg,https://t.co/B1xCDP8Tnf
"""1233414303056662529""","""1233379187399983104""",https://pbs.twimg.com/media/ER3X1hJWAAAVj5x.png,https://t.co/MD9eeRHn58
"""1233414115172941828""","""1233414113533071360""",https://pbs.twimg.com/media/ER33mfIXkAAlW0m.jpg,https://t.co/mpDrl67B7z
"""1233414077881421824""","""1233414076048564236""",https://pbs.twimg.com/media/ER33kTfXYAwjwrj.jpg,https://t.co/cI2wWxCfu0
"""1233414066472935425""","""1233414054707941376""",https://pbs.twimg.com/media/ER33jD_XUAAHjQv.jpg,https://t.co/X4n2WUpQDn
"""1233414052023611393""","""1233359315248902145""",https://pbs.twimg.com/media/ER3FwznUcAErEQw.png,https://t.co/gHtWw2Lkw7
"""1233414051415261186""","""1233377891502571521""",https://pbs.twimg.com/media/ER3WqFjUwAEOudo.jpg,https://t.co/JMbMtVBqS5
"""1233413599755952130""","""1233413590448734210""",https://pbs.twimg.com/media/ER33ICfWAAIU7nL.jpg,https://t.co/z9IDXdLLTV
"""1233413599755952130""","""1233413590478139393""",https://pbs.twimg.com/media/ER33ICmWsAEA3xB.jpg,https://t.co/z9IDXdLLTV
"""1233413569343053824""","""1233413418264285184""",https://pbs.twimg.com/media/ER32-BDX0AAwERe.png,https://t.co/cv0fIkAQ2q
"""1233413414040592384""","""1233413405421297664""",https://pbs.twimg.com/media/ER329RNXYAAmWXS.jpg,https://t.co/D9rsYnDczw
"""1233413309078102018""","""1233413305680748546""",https://pbs.twimg.com/media/ER323dpXYAIvQ50.jpg,https://t.co/8SYCvc69Lj
"""1233413309078102018""","""1233413305529765891""",https://pbs.twimg.com/media/ER323dFXkAMcCu1.jpg,https://t.co/8SYCvc69Lj
"""1233413309078102018""","""1233413305395548160""",https://pbs.twimg.com/media/ER323clXkAAFdcv.jpg,https://t.co/8SYCvc69Lj
"""1233412742024978432""","""1233412383026094081""",https://pbs.twimg.com/media/ER32BwfWoAE_vZl.jpg,https://t.co/E0S1kl5BWi
"""1233412706838949888""","""1233412705220005889""",https://pbs.twimg.com/media/ER32UgwXkAEU6zw.jpg,https://t.co/uAphRXJUyD
"""1233412702359506945""","""1233412698689417217""",https://pbs.twimg.com/media/ER32UIbWsAEJ3PD.jpg,https://t.co/uMa3uAM6yK
"""1233412702359506945""","""1233412698714578944""",https://pbs.twimg.com/media/ER32UIhWoAAvN2s.jpg,https://t.co/uMa3uAM6yK
"""1233412539809255425""","""1233412535434514433""",https://pbs.twimg.com/media/ER32KoQWkAE1BBK.png,https://t.co/bbga3ihDv2
"""1233412522692136962""","""1233412505768062976""",https://pbs.twimg.com/media/ER32I5vUcAAFBsk.jpg,https://t.co/FcmQVJYfbF
"""1233412491725721601""","""1233412490198953984""",https://pbs.twimg.com/media/ER32H_vWsAA5711.jpg,https://t.co/QbFcuCYKag
"""1233412404903628800""","""1233412403443982336""",https://pbs.twimg.com/media/ER32C8jW4AAScXJ.jpg,https://t.co/4XqYba6WLx
"""1233412289866457089""","""1232440928956289024""",https://pbs.twimg.com/media/ERqCfsEXkAAi8VE.jpg,https://t.co/ZlIDVKAuy9
"""1233412235604697088""","""1233412230441504768""",https://pbs.twimg.com/media/ER3144EWkAA3L-I.jpg,https://t.co/FGiklF9aTJ
"""1233411846897569792""","""1233411838404169729""",https://pbs.twimg.com/media/ER31iDnXkAEDYmf.jpg,https://t.co/raLFVVNLOp
"""1233411555942948865""","""1233411554193833984""",https://pbs.twimg.com/media/ER31Rg2WAAAJPbc.png,https://t.co/EYJJVYPucG
"""1233411359938895872""","""1233410743103610882""",https://pbs.twimg.com/media/ER30iTTXYAIqN0i.jpg,https://t.co/8bzgY490Sw
"""1233411351797592065""","""1233411244377268224""",https://pbs.twimg.com/media/ER30_esUYAACt0z.jpg,https://t.co/u96piomQc4
"""1233411216179126273""","""1233411206599315457""",https://pbs.twimg.com/media/ER309R9WkAEqZub.jpg,https://t.co/QENRnGKUd4
"""1233411129004576771""","""1233411119479316482""",https://pbs.twimg.com/media/ER304NaU4AI6pd1.jpg,https://t.co/expsJkeRVP
"""1233411129004576771""","""1233411118007115777""",https://pbs.twimg.com/media/ER304H7U4AErjEq.jpg,https://t.co/expsJkeRVP
"""1233411123921055745""","""1233411114718789632""",https://pbs.twimg.com/media/ER3037rVAAAUkNi.jpg,https://t.co/G1IJi2X4xh
"""1233411123921055745""","""1233411114983051264""",https://pbs.twimg.com/media/ER3038qVUAAJn9C.jpg,https://t.co/G1IJi2X4xh
"""1233411044141404161""","""1233411041998131200""",https://pbs.twimg.com/media/ER30zsxX0AAfMvi.jpg,https://t.co/6KlMMHMeRE
"""1233410653794291713""","""1233409911234666503""",https://pbs.twimg.com/media/ER3zx4WWoAcXfZu.jpg,https://t.co/4HBlmCRghT
"""1233410647041433606""","""1233410634575904769""",https://pbs.twimg.com/media/ER30b_AWAAEizJ6.jpg,https://t.co/YLEpPixplu
"""1233410483576823808""","""1233410480959565830""",https://pbs.twimg.com/media/ER30TCvWsAYwU9Y.jpg,https://t.co/FWG6JDuBer
"""1233410437942738950""","""1233410434008518657""",https://pbs.twimg.com/media/ER30QT1WkAE6jxZ.jpg,https://t.co/In9oPDgK9x
"""1233410399531302912""","""1233410382213062656""",https://pbs.twimg.com/media/ER30NS4WoAAkNOB.jpg,https://t.co/bGeyap0clr
"""1233410338709819392""","""1233410326131019779""",https://pbs.twimg.com/media/ER30KB9WkAM5-eu.jpg,https://t.co/LDlJE2uhGg
"""1233410306157826049""","""1233410300252168192""",https://pbs.twimg.com/media/ER30IhjWoAAzRHj.jpg,https://t.co/96XDDcdWY6
"""1233409901923328001""","""1233409343137161216""",https://pbs.twimg.com/media/ER3zQ0BWoAAqEP4.jpg,https://t.co/lLLBw0uGRK
"""1233409627158646784""","""1233409608099811329""",https://pbs.twimg.com/media/ER3zgPFX0AEnL4C.jpg,https://t.co/PMiy1rmUfT
"""1233409627158646784""","""1233409608175300609""",https://pbs.twimg.com/media/ER3zgPXXsAEItuY.jpg,https://t.co/PMiy1rmUfT
"""1233409606375936000""","""1233409599610462215""",https://pbs.twimg.com/media/ER3zfvdWoAc-yIL.jpg,https://t.co/0x2dmMLOAu
"""1233409531331387393""","""1233409528215080960""",https://pbs.twimg.com/media/ER3zblfXkAAqxR3.jpg,https://t.co/Q4hpVcjCjZ
"""1233409531331387393""","""1233409528173076480""",https://pbs.twimg.com/media/ER3zblVWoAAcL4A.jpg,https://t.co/Q4hpVcjCjZ
"""1233409518358319104""","""1233409383138091009""",https://pbs.twimg.com/media/ER3zTJCUYAEwkgH.jpg,https://t.co/vwwZcZ1MJQ
"""1233409479867281414""","""1233409476318900224""",https://pbs.twimg.com/media/ER3zYkKWsAAGWLI.jpg,https://t.co/0D3aYbTTnD
"""1233409346916229120""","""1233409317392572418""",https://pbs.twimg.com/media/ER3zPUHXYAIxWHW.jpg,https://t.co/ZnOQnEZYz9
"""1233409215068299265""","""1233405363938086914""",https://pbs.twimg.com/media/ER3vpMWXUAInyYy.jpg,https://t.co/Iht2V6WYb8
"""1233409043672244225""","""1233409042388803584""",https://pbs.twimg.com/media/ER3y_TpW4AA6SYv.jpg,https://t.co/rCBAcXQlqC
"""1233408612212469761""","""1233407942860427264""",https://pbs.twimg.com/media/ER3x_TlXUAAP7lH.jpg,https://t.co/Kn0wwdVurM
"""1233408452329951233""","""1233408447867236353""",https://pbs.twimg.com/media/ER3ycs4XsAEJQip.png,https://t.co/jkU5rzUp4n
"""1233408216173883392""","""1233408213581733890""",https://pbs.twimg.com/media/ER3yPEGWoAIn6y3.jpg,https://t.co/G6mQJZU5tl
"""1233408011806208000""","""1233406016588566530""",https://pbs.twimg.com/media/ER3wPLqXUAI2W1M.jpg,https://t.co/sD8YZ3J1lu
"""1233407786110930944""","""1233407784240263169""",https://pbs.twimg.com/media/ER3x2ErXsAE7pGL.jpg,https://t.co/jhindWYNwa
"""1233407736823582721""","""1233407626647605248""",https://pbs.twimg.com/media/ER3xs5mWkAAmiFC.jpg,https://t.co/oKqkDmBxDG
"""1233407672172654592""","""1233407665507835904""",https://pbs.twimg.com/media/ER3xvKXWoAAGmFv.jpg,https://t.co/Mi1mj1Foi0
"""1233407401899909122""","""1233407397848174593""",https://pbs.twimg.com/media/ER3xflQUUAEul0j.jpg,https://t.co/j3mT95MPJU
"""1233407257200746496""","""1233405427460632577""",https://pbs.twimg.com/media/ER3vs4_UcAEHXSt.jpg,https://t.co/FrJg90CGll
"""1233407168927408129""","""1233407147721068544""",https://pbs.twimg.com/media/ER3xRBdXkAAaFNk.png,https://t.co/uDEkX0gQGN
"""1233407134139744257""","""1233406527609851904""",https://pbs.twimg.com/media/ER3ws7XVUAABG0O.jpg,https://t.co/tK5Wxee7sm
"""1233407073137852418""","""1233407059892281344""",https://pbs.twimg.com/media/ER3xL6RWoAAdxqj.jpg,https://t.co/0xWVK3D4AK
"""1233406930246344705""","""1233406928295993345""",https://pbs.twimg.com/media/ER3xEQCWoAET5Mr.jpg,https://t.co/gHbtI03kEa
"""1233406662796611584""","""1233406661169221632""",https://pbs.twimg.com/media/ER3w0s6XkAArgRV.jpg,https://t.co/3nmhGnAubo
"""1233405875718541314""","""1233405866985979906""",https://pbs.twimg.com/media/ER3wGeWVAAIy2lU.jpg,https://t.co/mtL15DN1Nj
"""1233405875718541314""","""1233405866671407104""",https://pbs.twimg.com/media/ER3wGdLVAAA6WPC.jpg,https://t.co/mtL15DN1Nj
"""1233405875718541314""","""1233405866000314374""",https://pbs.twimg.com/media/ER3wGarU8AYUf75.jpg,https://t.co/mtL15DN1Nj
"""1233405875718541314""","""1233405867598331911""",https://pbs.twimg.com/media/ER3wGgoUwAcHPvG.jpg,https://t.co/mtL15DN1Nj
"""1233405502773768193""","""1233405488303398914""",https://pbs.twimg.com/media/ER3vwbpXYAIeHZJ.jpg,https://t.co/9cB4AYsJ1U
"""1233405278789357568""","""1233405263601750017""",https://pbs.twimg.com/media/ER3vjWkUUAEztVr.jpg,https://t.co/Gxbvv3G9vR
"""1233405211391221761""","""1233405209797369856""",https://pbs.twimg.com/media/ER3vgOIWoAAm-7O.jpg,https://t.co/482BEZfNbj
"""1233405141619019777""","""1233404788655697921""",https://pbs.twimg.com/media/ER3vHtQWsAEy22e.jpg,https://t.co/sgdl2EAYpT
"""1233405004087611392""","""1233404979500572674""",https://pbs.twimg.com/media/ER3vS0NUYAIrHEr.png,https://t.co/Z7eNsxBveZ
"""1233404898399735808""","""1233404734452764679""",https://pbs.twimg.com/media/ER3vEjVXkAc20NQ.jpg,https://t.co/OOuje0QVIH
"""1233404848336441344""","""1233404567032823808""",https://pbs.twimg.com/media/ER3u6zpWAAAaUoA.jpg,https://t.co/Lk9fmpY719
"""1233404740119252994""","""1233392288778334209""",https://pbs.twimg.com/media/ER3jwHlWsAEQNmw.png,https://t.co/bC00A2GNw2
"""1233404653725011970""","""1233404565615239168""",https://pbs.twimg.com/media/ER3u6uXXYAAVoYz.jpg,https://t.co/EMJdloOPG6
"""1233404650751221761""","""1233404648045924353""",https://pbs.twimg.com/media/ER3u_hcX0AEkm9Q.jpg,https://t.co/h9fYVISuSq
"""1233404624691810305""","""1233404619553796098""",https://pbs.twimg.com/media/ER3u93TUcAIPy8f.png,https://t.co/itHC7DFgZP
"""1233404607105314817""","""1233404593255698435""",https://pbs.twimg.com/media/ER3u8VVXUAMaXKN.jpg,https://t.co/FeQNrL8l7C
"""1233404428457304064""","""1233404420773306368""",https://pbs.twimg.com/media/ER3uySyW4AAu82w.jpg,https://t.co/0fcJ2Izxyu
"""1233404035144634372""","""1233404031113953281""",https://pbs.twimg.com/media/ER3ubnMVAAE_IDY.jpg,https://t.co/xzUq4CMaY9
"""1233404035144634372""","""1233404031638204416""",https://pbs.twimg.com/media/ER3ubpJUcAAwPRU.jpg,https://t.co/xzUq4CMaY9
"""1233403993499590657""","""1233403739853197312""",https://pbs.twimg.com/media/ER3uKqKWkAAMCu-.jpg,https://t.co/4qsQuVUQf4
"""1233403911098249217""","""1233403795046064129""",https://pbs.twimg.com/media/ER3uN3xW4AEVzk3.jpg,https://t.co/iq0wVVhJBn
"""1233403911098249217""","""1233403826776035328""",https://pbs.twimg.com/media/ER3uPt-X0AAeZ8l.jpg,https://t.co/iq0wVVhJBn
"""1233403868303777792""","""1233403862108770308""",https://pbs.twimg.com/media/ER3uRxmWkAQpzEd.jpg,https://t.co/tRQAghawth
"""1233403847801860096""","""1233403833256046598""",https://pbs.twimg.com/media/ER3uQGHU8AYXwxy.jpg,https://t.co/EBw2MwLEnt
"""1233403824892764163""","""1233403654042005505""",https://pbs.twimg.com/media/ER3uFqfXsAEitAf.jpg,https://t.co/CUkO5cfGzC
"""1233403824892764163""","""1233403652074807296""",https://pbs.twimg.com/media/ER3uFjKWoAA_-Np.jpg,https://t.co/CUkO5cfGzC
"""1233403824892764163""","""1233403654042005508""",https://pbs.twimg.com/media/ER3uFqfXsAQJjn6.jpg,https://t.co/CUkO5cfGzC
"""1233403679375581184""","""1233403677421035520""",https://pbs.twimg.com/media/ER3uHBlXYAApPJW.jpg,https://t.co/gUVoGS0pSq
"""1233403581165903876""","""1233403575826624512""",https://pbs.twimg.com/media/ER3uBHHXsAA8UHA.jpg,https://t.co/iyXAFXdclv
"""1233403430309449730""","""1233402455695745025""",https://pbs.twimg.com/media/ER3s_6TW4AEwY0I.jpg,https://t.co/Er1CC4LHTD
"""1233402905652129796""","""1233402571940716545""",https://pbs.twimg.com/media/ER3tGrWUYAECWi6.jpg,https://t.co/sWBrKvAQ18
"""1233402503162544128""","""1233402494178381824""",https://pbs.twimg.com/media/ER3tCJqVUAAmgf_.jpg,https://t.co/dM9QQcBSGT
"""1233402497844289536""","""1233402492135903237""",https://pbs.twimg.com/media/ER3tCCDXkAUOjun.jpg,https://t.co/yUDyzVVODv
"""1233402221938782208""","""1233402217559994369""",https://pbs.twimg.com/media/ER3syDLXsAEaUrR.jpg,https://t.co/wfvtBTb2gS
"""1233402193195208708""","""1233402188514418689""",https://pbs.twimg.com/media/ER3swW-XYAEGYUa.jpg,https://t.co/MSRNXdyXul
"""1233402006515179520""","""1233401994322350080""",https://pbs.twimg.com/media/ER3slDjXkAAVr31.jpg,https://t.co/D9sICNOVdv
"""1233401957076914180""","""1233401774926630912""",https://pbs.twimg.com/media/ER3sYSPWkAAxm8t.jpg,https://t.co/jDTO1r0Y0s
"""1233401847429423107""","""1233401845642616832""",https://pbs.twimg.com/media/ER3scZrW4AAXXVs.jpg,https://t.co/djFyAD4aar
"""1233401837996388354""","""1233401830371139584""",https://pbs.twimg.com/media/ER3sbgyWoAAfe4q.png,https://t.co/skFIHM5nDD
"""1233401636753678336""","""1233401429085360129""",https://pbs.twimg.com/media/ER3sEJ4XkAEkA_s.jpg,https://t.co/9CEjBzyEzz
"""1233401519006896128""","""1233401416502276096""",https://pbs.twimg.com/media/ER3sDbAU8AAeIbS.jpg,https://t.co/1iQE3h6at7
"""1233401485750349826""","""1233401482797572096""",https://pbs.twimg.com/media/ER3sHR-W4AApd0r.jpg,https://t.co/7FnB3COI0n
"""1233401485750349826""","""1233401482822799363""",https://pbs.twimg.com/media/ER3sHSEX0AMZua9.jpg,https://t.co/7FnB3COI0n
"""1233401476501921793""","""1233401469870706689""",https://pbs.twimg.com/media/ER3sGh0WkAEi2nj.jpg,https://t.co/h18XHlvtQc
"""1233401268724523009""","""1233401231470714886""",https://pbs.twimg.com/media/ER3r4ptXYAYJJgT.jpg,https://t.co/mUENiDraIZ
