Construction ID,Full Capital,Requirements,In-House,Unknown Parks,Non-Parks,Who Non-Parks,Sign Present,Area Clean,Fenced Off,Access,Workers Present,Comments,Inspection ID
2146774934,0,0,0,0,0,,0,0,0,0,0,,96820
2146772647,1,0,0,0,0,,1,1,1,1,1,,47186
561819392,1,0,0,0,0,,1,1,1,1,1,,16616
2146774072,1,0,0,0,0,,1,1,1,1,1,,77185
-1016719347,1,0,0,0,0,,1,1,1,1,1,,495
-191083550,1,0,0,0,0,,1,1,1,1,1,,9748
2146775850,0,0,0,0,0,,0,0,0,0,0,,112363
2146771932,0,0,0,0,0,,0,1,1,1,0,,16664
2146773392,1,0,0,0,0,,1,1,1,1,0,,63877
2146772112,1,0,0,0,0,,1,1,1,1,0,,28755
2146775564,0,0,0,0,0,,1,1,1,1,1,CS under construction.,108030
2146774722,0,0,0,0,0,,1,1,1,1,1,,91595
-1474112296,0,0,0,0,0,,1,0,1,1,0,,9056
2146775300,1,0,0,0,0,,1,1,1,1,1,,103727
2146774642,0,0,0,0,0,,1,1,1,1,0,,89826
2146773288,0,0,0,0,1,,0,0,0,0,0,,60960
2146773370,0,0,0,1,0,,0,0,1,1,0,,63045
2146772076,0,0,0,0,0,,0,0,0,1,0,,27443
2146772701,0,0,0,0,0,,1,1,1,1,0,,48245
2146772138,0,0,0,0,0,,1,0,0,0,0,,29663
2146776142,1,0,0,0,0,,1,1,1,1,1,,116805
2146773147,0,0,0,0,0,,0,1,1,1,0,,57689
-1325573811,1,0,0,0,0,,1,1,1,0,1,,15925
2146775983,1,0,0,0,0,,1,1,1,1,1,,114585
2146773108,1,0,0,0,0,,1,1,1,1,1,,57059
2146774127,1,0,0,0,0,,1,1,1,1,1,Ballfields under construction,78337
2146775077,0,0,0,0,0,,1,0,1,0,1,,99861
2146772242,1,0,0,0,0,,1,1,1,1,0,,33929
2146772136,0,0,0,1,0,,0,0,1,1,0,,29611
2146775468,0,0,0,0,0,,0,0,0,0,0,,106567
1514753112,0,0,0,0,0,,0,0,1,0,1,Wokers at site adj to Wadworth Plaza. Site fenced off adj to Broadway.,11466
-829337018,1,0,0,0,0,,1,1,1,1,0,,2741
2146773779,0,0,0,0,1,,0,0,1,1,1,DOT Construction.,71507
2146773379,0,0,0,0,0,,1,1,1,1,1,,63411
2016695825,0,0,0,1,0,,0,1,1,1,0,,5147
2146772475,0,0,0,0,0,,0,1,1,1,0,,43144
2146775821,1,1,0,0,0,,1,0,0,1,0,,112018
2146773395,0,0,0,0,1,,1,1,0,0,1,,64098
2146773188,0,0,0,0,0,,0,1,1,1,0,,58712
2146776117,0,0,0,0,0,,1,1,1,1,0,,116421
2146772084,1,0,0,0,0,,1,1,1,0,1,,27571
2146775060,0,0,0,0,0,,1,0,1,1,0,,99608
2146774087,0,0,0,0,0,,0,0,0,0,0,,77396
2146772627,0,0,0,0,0,,0,0,0,1,0,,46947
1622656377,0,0,0,0,0,,0,0,0,1,0,,12354
2146773613,1,0,0,0,0,,1,0,1,1,0,,68504
2146775973,1,1,0,0,0,,1,0,1,0,1,,114456
2146774181,0,0,1,0,0,,1,0,1,1,0,,79598
2146772143,0,1,0,0,0,,1,1,1,1,0,,29879
2146773410,0,0,0,0,0,,0,0,0,0,0,,64280
2146776150,1,1,0,0,0,,1,1,1,1,1,,116857
2146772306,1,0,0,0,0,,1,1,1,1,1,,36003
2146772512,0,0,0,0,0,,1,1,1,1,1,,44239
2100958873,0,1,0,0,0,,1,1,1,1,0,Just courts under construction.,3113
-2085320152,0,0,0,0,0,,1,1,1,0,0,Area around lake and watershed.,4072
2146774817,0,0,0,0,1,,0,1,1,1,0,,94201
2146776012,0,0,0,0,0,,1,1,1,1,1,,114937
2146773588,0,0,0,0,0,,0,1,0,0,0,,68082
2146772487,0,0,0,0,0,,0,0,0,0,0,,43633
1467291015,0,0,0,0,0,,0,1,1,1,0,,15894
-1066932247,0,1,0,0,0,,1,1,1,0,0,Site not rated. Sneakhole along Metropolitan Av.,9183
2146772654,0,0,0,0,0,,0,0,1,0,0,,47297
983996863,1,0,0,0,0,,1,1,1,1,1,3 Months past finish date.,6657
2146774775,0,0,0,0,0,,0,0,0,0,0,,92912
-1305431642,0,0,0,0,0,,0,0,0,0,0,Site locked.,3757
2146774384,0,0,0,0,0,,0,1,1,1,0,,84291
2146775599,0,0,0,0,1,,0,0,1,0,1,,108501
2146772260,1,0,0,0,0,,1,1,1,1,1,,34402
2146775381,1,0,0,0,0,,1,0,1,1,1,,105393
2146773064,0,1,0,0,0,,1,0,0,0,1,,56263
2146772238,1,0,0,0,0,,1,1,1,1,0,,33689
2146774251,0,0,0,0,0,,0,0,1,0,0,,81238
1595032065,0,0,0,1,0,,0,1,1,1,0,"Courts still open, site not rated.",7075
2146772896,1,0,0,0,0,,1,1,1,1,0,,52577
2146773881,1,1,0,0,0,,1,0,1,1,1,,73102
2146775673,0,0,0,0,0,,1,0,1,1,0,,109679
2146774733,1,0,0,0,0,,1,1,1,1,1,,91897
2146772346,0,1,0,0,0,,1,1,0,0,1,,37913
2146772265,1,0,0,0,0,,1,1,1,1,1,,34619
2146773316,0,0,0,0,1,,0,0,0,0,0,,61597
2146774088,1,1,0,0,0,,1,1,1,1,1,,77414
2146772417,1,1,0,0,0,,1,0,1,1,1,,40699
2146772801,0,0,0,0,0,,0,0,0,1,0,,50269
-2110362246,0,0,0,0,0,,0,0,1,1,0,,12240
2146774271,1,0,0,0,0,,0,0,0,0,0,,81595
2146775107,0,0,0,0,0,,1,1,1,1,1,,100337
2146773106,0,0,0,0,0,,1,0,1,0,1,,57049
1892472238,1,0,0,0,0,,1,1,1,1,1,,2667
2146773715,0,0,0,0,0,,0,0,0,0,0,Gate to PE locked,70154
2146774987,0,0,0,0,0,,0,1,1,1,0,,97944
-267252505,0,1,0,0,0,,1,1,1,0,0,,15855
2146773074,0,0,0,0,0,,0,0,0,0,0,,56402
2146773599,1,0,0,0,0,,1,1,1,1,1,,68245
623248468,0,0,0,0,0,,0,1,0,1,0,,8955
2146774631,0,0,0,0,0,,0,1,1,1,1,,89587
2146776197,1,1,0,0,0,,1,0,1,0,1,,117438
2146774810,1,0,0,0,0,,1,0,1,1,1,,94032
2146771896,0,0,0,0,1,,1,1,1,1,1,,98
2146773547,1,0,0,0,0,,1,1,1,1,1,,67225
300007570,0,1,0,0,0,,1,1,1,0,1,"Site rated, Crts open.",11646
2146775698,0,0,0,0,0,,0,0,1,1,0,,109665
2146772148,1,0,0,0,0,,1,1,1,1,1,,30007
2146775996,0,0,0,0,0,,0,0,1,0,0,,114751
2146773019,0,0,0,0,0,,0,0,1,1,0,"Natural area below boardwalk fenced off, construction trailer on site.",55326
2146773538,0,0,0,0,0,,0,1,0,0,0,,67009
2146774042,0,0,0,1,0,,0,0,1,0,1,,76486
2146773967,0,0,0,0,1,,0,1,1,1,1,,75064
2146772737,1,0,0,0,0,,1,1,1,1,0,,48896
2146775628,1,0,0,0,0,,1,0,1,1,0,Area is filthy,109010
2146775900,1,0,0,0,0,,1,1,1,1,1,,113177
2146774820,1,0,0,0,0,,1,1,1,1,0,,94336
-1206787670,0,0,0,0,0,,0,0,0,0,0,Locked,4626
2146773260,0,0,0,0,0,,0,0,0,1,0,,60307
2146774245,1,0,0,0,0,,1,1,1,1,0,,81110
-29159290,0,0,0,0,0,,0,1,1,1,1,,12081
2146775233,1,0,0,0,0,,1,1,1,0,1,,102580
2146776007,1,0,0,0,0,,1,1,1,1,1,,114840
2146772027,0,0,0,0,0,,0,0,1,1,0,,24918
2146775486,0,0,0,0,0,,1,0,1,1,1,,106898
2146772732,0,0,0,0,0,,0,0,0,1,0,,48841
-1743817015,0,0,0,0,0,,0,1,0,0,0,,14561
2146775937,0,0,0,0,1,,1,1,1,1,1,,113781
2146771936,0,0,0,0,0,,0,1,0,1,0,,16750
2146773360,1,0,0,0,0,,1,1,1,1,1,,62688
2146773044,0,0,0,0,0,,0,0,0,1,0,,55840
2146776033,0,0,0,0,0,,1,1,1,1,0,,115180
2146773213,1,0,0,0,0,,1,1,1,0,1,,59350
2146774259,0,0,0,0,0,,0,1,1,1,0,,81388
2146773478,1,0,0,0,0,,1,1,1,1,0,,65961
2146774919,0,0,0,0,0,,0,0,0,0,0,,96518
2146771893,0,0,0,0,0,,0,0,0,0,0,,76
2146775917,0,0,0,0,0,,0,1,1,1,0,,113516
2146775676,1,0,0,0,0,,1,1,1,1,1,,109723
2146772585,0,1,0,0,0,,1,0,1,1,0,,45977
2146773126,0,0,0,0,0,,0,0,1,1,0,,57392
-98302777,1,0,0,0,0,,1,1,1,1,1,,12534
2146773760,0,0,0,0,0,,1,1,1,1,1,,71133
2146772070,0,0,0,0,0,,0,0,1,1,0,,27157
2146771954,0,0,0,0,0,,0,0,1,0,0,,17399
1499671612,0,0,0,0,0,,0,1,0,1,0,,10037
1961232261,1,0,0,0,0,,1,1,1,0,0,,3964
2146774356,0,0,0,1,0,,0,1,1,0,1,Ramp wall being repaired,83765
2146774053,0,0,0,0,0,,0,0,0,0,0,,76692
2146773767,1,0,0,0,0,,1,0,1,0,1,,71229
2146773502,0,0,0,0,0,,0,0,1,1,0,,66360
2146774378,0,0,0,0,1,,1,1,1,1,1,,84156
2146773907,0,0,0,0,0,,0,1,1,1,0,Entrance Locked,73815
2146773449,0,0,0,0,0,,0,1,0,1,0,,65356
2146773669,1,0,0,0,0,,0,1,1,1,1,,69344
2146774029,1,0,0,0,0,,1,1,1,1,1,,76302
2146774514,1,0,0,0,0,,1,1,1,1,1,,87238
2146775213,0,0,0,0,0,,1,0,1,1,1,Wellhouse under reconstruction,102257
1467746868,0,0,0,0,0,,1,1,1,0,0,Area around CS under construction.,13667
2146774577,1,0,0,0,0,,1,1,0,0,0,Area accessable from rec center driveway & staircase on west side of rec center.,88616
2146772342,1,0,0,0,0,,1,1,1,1,1,,37727
2146774691,1,0,0,0,0,,1,1,1,0,1,,90838
2146774287,0,0,0,0,0,,1,0,1,1,0,,82072
2146775321,0,0,0,1,0,,0,1,1,1,1,,104336
2146774604,0,0,0,0,0,,0,1,1,1,1,,89118
-389435390,1,0,0,0,0,,1,1,1,1,0,,12915
2146774155,0,0,0,0,0,,1,0,0,1,0,,78894
2146772511,1,0,0,0,0,,1,0,0,0,0,,44170
-643231246,1,0,0,0,0,,1,0,1,0,0,,8315
-314844609,0,0,0,0,0,,0,0,0,1,0,,13876
2146773555,1,0,0,0,0,,1,0,1,1,0,,67361
2146772951,0,0,0,0,0,,0,0,1,0,1,,53997
2146772129,1,0,0,0,0,,1,0,1,0,0,,29362
2146776084,0,0,0,0,0,,0,0,0,0,0,,115846
2146772488,0,0,0,0,0,,1,0,0,0,0,,43618
2146774910,0,0,0,0,0,,1,1,1,1,1,,96303
2146772098,1,0,0,0,0,,1,1,1,0,1,,28280
2146772283,0,0,0,0,0,,1,1,1,1,0,,35157
2146772476,1,0,0,0,0,,1,1,0,0,0,,43268
1985870775,0,1,0,0,0,,1,1,1,0,1,,2561
2146775665,0,0,0,1,0,,0,0,1,0,0,Football field under renovation,109512
2146773104,0,0,0,0,1,Federal Parklands,1,1,1,1,0,,57033
2146776145,0,0,0,0,0,,0,1,0,1,1,,116832
2146773888,0,0,0,0,0,,0,0,1,0,1,Hex Blocks adj PE being replaced,73303
2146772460,0,0,1,0,0,,0,0,1,1,0,,42312
2146773335,1,0,0,0,0,,1,0,1,1,1,,62115
2146772577,0,0,0,0,0,,0,0,1,1,0,,45842
2146774311,0,0,0,0,1,DOT,1,0,0,0,0,,82477
2146774531,0,0,0,0,0,,0,1,1,1,0,,87420
546253480,0,0,0,0,1,,0,0,0,0,1,,2328
2146774740,0,0,0,0,1,DOT,1,0,1,0,1,,92212
2146776093,1,1,0,0,0,,1,0,1,1,0,,116050
2146773196,1,0,0,0,0,,1,1,1,1,1,,58917
1610067519,0,0,0,0,0,,0,1,1,1,0,,1892
2146773721,0,1,0,0,0,,1,1,1,0,1,,70397
2146775426,0,0,0,0,0,,1,1,1,1,1,,106129
2146774672,1,0,0,0,0,,0,1,1,1,1,,90505
2146773161,0,0,0,0,0,,0,1,1,1,0,,58069
2146776024,0,0,0,0,0,,0,0,0,0,0,Plgd locked during school hours. Only primeter inspected.,115109
2146772163,1,1,0,1,0,,0,1,1,1,0,,30582
2146772117,1,1,0,1,0,,1,1,1,1,1,,29093
2146774249,0,0,0,0,0,,0,0,1,1,0,,81183
2146774393,0,0,0,0,1,DOT,0,1,1,1,1,,84509
2146773647,1,0,0,0,0,,1,1,1,1,0,,69157
2146774720,0,0,0,0,0,,0,1,1,0,1,,91593
2146774862,0,0,0,0,1,,0,0,0,0,0,,95187
2146774161,0,0,0,0,0,,0,1,1,1,0,,79162
2146776110,1,0,0,0,0,,1,1,1,1,1,,116307
2146772947,0,0,0,0,0,,0,0,0,0,0,,53935
2146772111,1,0,0,0,0,,1,1,1,1,0,,28684
2146774324,0,0,0,0,0,,0,0,0,0,0,,82821
-1477580390,0,0,0,0,0,,1,0,1,1,0,,13608
2146772384,0,0,0,0,0,,1,1,1,1,1,,39663
2146775789,0,0,0,0,0,,1,0,1,1,1,,111688
2146773734,1,0,0,0,0,,1,0,1,0,0,,70700
2146776191,1,0,0,0,0,,1,1,1,1,1,,117317
2146772219,1,1,0,0,0,,0,1,1,1,0,,32995
-1247967922,0,0,0,0,0,,0,1,0,1,0,,6212
2146773261,0,0,0,0,0,,1,1,1,1,1,,60395
-1762225647,0,0,0,0,0,,1,1,0,0,1,S of 73rd Ave between Oceania st and Hollis Hills Terrace.,4750
2146772913,1,0,0,0,0,,1,1,1,1,1,,52928
2146773382,1,0,0,0,0,,1,1,1,1,1,,63476
2146774065,1,0,0,0,0,,1,1,1,1,1,,77043
2146774044,0,0,0,0,1,,1,0,1,1,1,,76542
2146773258,1,0,0,0,0,,1,0,1,1,1,,60273
242025608,0,0,0,0,0,,1,1,0,1,0,Closed.,13616
2146774573,0,0,0,0,0,,0,0,0,1,0,,88493
2146775739,1,0,0,0,0,,1,1,1,1,0,Building renovation,110891
2146774134,0,0,0,0,0,,0,0,0,0,0,,78426
2146775738,0,0,0,0,0,,1,0,1,1,0,Lead Removal from Soil,110843
2146774955,0,0,0,0,0,,0,0,0,0,0,,97241
2146773800,1,0,0,0,0,,1,0,1,1,1,,71832
2146773572,1,0,0,0,0,,1,0,1,1,0,,67783
2146773834,0,0,0,1,0,,0,0,1,0,0,,72379
2146774149,0,0,0,0,0,,0,0,1,1,0,,78758
2146772447,1,0,0,0,0,,1,1,1,1,1,,42033
2146775736,0,0,0,0,0,,0,1,1,1,0,,110813
2146773255,0,0,0,0,1,,1,1,1,1,0,,60260
2146774895,0,0,0,0,0,,0,0,0,0,0,,95857
2146775059,0,0,0,0,0,,0,0,0,1,0,Plgd closed during school hours.,99584
1047923402,1,0,0,0,0,,1,1,1,1,1,,2220
2146772628,0,0,0,0,1,,0,1,1,1,1,,46950
-2005563404,0,0,0,0,0,,1,1,1,1,0,,14500
2146774940,0,0,0,0,0,,0,0,1,1,0,,96963
1410917195,0,0,0,0,0,,1,0,1,1,1,,3007
2146773332,0,0,0,0,0,,0,0,0,1,0,,62009
452319761,1,0,0,0,0,,1,1,1,1,1,,6053
2146772286,1,0,0,0,0,,1,0,1,0,0,,35201
2146776178,0,0,0,0,0,,0,1,1,1,0,Undeveloped site,116874
2146776229,0,0,0,0,0,,1,1,1,1,0,,117949
2146772578,0,0,0,0,0,,0,0,0,0,0,,45814
2146773028,0,0,0,1,0,,0,1,1,1,0,,55517
2146773067,0,0,0,0,0,,0,0,0,0,1,No Sign Present,56341
2146775161,0,0,0,0,0,,1,1,1,0,1,,101065
2146775754,1,0,0,0,0,,1,1,1,1,0,,111093
2146776062,0,1,0,0,0,,1,0,1,0,1,,115566
2146772155,1,0,0,0,0,,1,0,1,0,0,,30127
2146774433,0,0,0,0,0,,1,1,1,1,1,,85358
2146772642,0,0,0,0,1,,0,0,0,0,1,,47079
2146773886,0,0,0,0,0,,1,0,1,1,0,,73180
2146774509,0,0,0,0,0,,1,1,1,1,1,,87105
144076205,0,0,0,0,0,,1,1,1,1,0,,1908
2146772552,1,0,0,0,0,,1,1,1,1,0,,45233
2146775152,0,0,0,0,0,,0,0,1,1,0,,100966
430443021,1,0,0,0,0,,1,1,1,1,1,,10656
2146774599,0,0,0,0,1,,1,1,1,1,1,,88969
2146774798,0,0,0,0,1,NYCT,0,0,1,0,0,,93607
432104294,0,1,0,0,0,,0,1,0,0,1,,8043
2146771962,0,0,0,0,0,,0,0,1,0,0,,17577
2146775782,1,0,0,0,0,,1,1,1,0,1,,111520
2146773751,1,0,0,0,0,,1,1,1,1,1,,70967
2146773348,0,0,0,0,0,,1,1,1,1,1,,62417
2146775497,0,0,0,0,0,,0,0,1,1,0,,107028
2146771985,1,0,0,0,0,,1,1,1,0,1,,18208
2146775001,1,0,0,0,0,,1,1,1,1,0,,98345
2146774172,0,0,0,0,0,,0,1,1,1,0,,79349
2146772159,1,0,0,0,0,,1,1,0,0,1,,30218
2146775835,0,0,0,0,0,,1,1,1,1,0,,112269
2146775350,0,0,0,0,0,,0,1,1,1,1,,104819
2146775839,0,0,0,0,0,,1,0,1,1,1,,112341
2146772868,0,0,0,1,0,,0,1,0,0,1,Path through natural area is being exended.,51858
2146774602,0,1,0,0,0,,1,0,1,0,1,,89024
2146776112,1,1,0,0,0,,0,0,1,1,0,,116320
2146773687,0,0,0,0,0,,0,1,1,1,0,,69682
-1914049075,0,0,0,0,0,,1,0,1,0,0,,15848
2146775464,0,0,0,0,0,,1,0,1,1,1,,106549
2146775308,0,0,0,0,1,,0,1,1,1,1,,103962
2146773127,1,0,0,0,0,,1,1,1,1,1,,57415
2146772086,0,0,0,0,0,,0,0,1,1,0,Site locked,27583
2146775200,0,0,0,0,0,,1,1,1,1,0,,101990
2146772276,0,0,0,0,1,public school construction,0,1,1,1,0,,34944
1136421215,0,1,0,0,0,,1,1,1,1,0,,2491
2146775743,0,0,0,0,0,,1,1,1,1,1,Conservancy renovations,110947
2146772187,1,1,0,1,0,,1,0,1,0,0,access to fenced of site,31259
2146773725,0,0,0,0,1,,0,0,1,0,1,,70493
1268904808,0,0,0,1,0,,1,1,1,1,0,,9032
2146775212,0,0,0,0,0,,1,1,1,1,1,,102256
2146774850,0,0,0,0,0,,1,1,0,1,0,,94899
853707682,0,0,0,0,0,,0,1,0,1,0,,13856
2146773445,0,0,0,1,0,,0,0,0,0,1,,65308
2146774665,0,0,0,0,1,,1,0,1,0,0,,90344
2146773497,1,1,0,0,0,,1,1,1,1,1,,66261
2146773951,0,0,0,0,0,,0,0,0,1,0,,74756
-1656097188,0,0,0,0,0,,1,0,1,1,0,,9436
2146773704,0,0,0,0,0,,0,0,1,1,0,,69897
2146773895,0,0,0,0,0,,0,0,0,0,0,,73474
2146773769,0,0,0,0,1,,0,0,1,1,0,,71253
2146774028,1,0,0,0,0,,1,1,1,1,1,,76297
2146775807,0,0,0,0,0,,1,0,1,1,0,,111881
2146772829,1,0,0,0,0,,0,0,1,0,1,,50702
-156524648,1,0,0,0,0,,1,1,1,1,1,,1040
2146775842,0,0,0,0,0,,0,0,1,1,0,,112353
2146773673,1,0,0,0,0,,1,1,1,1,1,,69466
2146773191,0,0,0,0,0,,0,0,1,1,0,,58791
2146773852,0,0,0,0,0,,1,1,1,0,1,Sneakhole in CLF on Hart St.,72667
2146772104,1,0,0,0,0,,1,0,1,1,1,Area adj to Mace under construction. MPPA and BCCT area is accessable.,28506
2146774339,0,0,0,0,0,,0,0,1,1,0,,83294
2146771945,0,0,0,0,0,,0,1,1,1,0,,17080
-708043164,1,0,0,0,0,,1,1,1,1,0,,1504
2146773444,0,0,0,0,0,,0,1,1,1,0,,65294
2146776064,0,0,0,0,0,,1,0,1,1,1,,115593
2146773381,1,0,0,0,0,,1,1,1,1,1,,63471
1439385715,0,0,0,0,0,,0,0,0,1,0,,10034
-243100602,0,0,0,0,0,,0,1,0,1,0,,14631
2146772058,0,0,0,0,0,,0,0,0,1,0,,26903
2146773078,1,0,0,0,0,,1,1,1,0,1,,56463
2146773558,0,1,0,0,0,,1,1,1,1,0,,67482
2146775454,0,0,0,0,0,,1,1,1,1,1,,106484
2146773851,0,0,0,0,0,,1,1,1,1,1,,72654
2146775443,0,0,0,0,0,,0,0,0,0,0,,106326
2146772416,1,0,0,0,0,,1,0,1,1,0,,40690
2146774106,1,0,0,0,0,,1,1,1,1,0,,77874
2146775783,0,0,0,0,0,,0,0,1,1,0,,111525
2146774527,0,0,0,0,1,,0,1,0,1,0,,87390
2146773567,1,0,0,0,0,,1,1,1,1,1,,67661
2146774035,0,0,0,0,1,,0,0,1,0,1,,76362
2146774904,1,0,0,0,0,,1,1,1,1,1,,96182
2146773892,1,0,0,0,0,,1,1,1,1,1,,73389
2146773557,1,0,0,0,0,,1,0,1,0,0,"Inspector gained access through unlocked, unguatrded gate.  Inspector locked gate upon completion of inspection.",67412
-850949137,0,0,0,0,1,Bridge construction,0,1,1,1,0,,7896
2146772157,1,0,1,0,0,,0,1,1,1,0,,30202
1666249420,0,0,0,0,0,,1,1,1,0,1,Area adj Narrows Ave.,5364
-2099725924,1,0,0,0,0,,1,1,1,1,1,,2488
2146774924,0,0,0,0,0,,0,0,0,0,0,,96555
932870550,0,0,0,0,0,,0,0,1,1,0,Large amounts of litter.,11468
2146773670,0,0,0,0,0,,0,0,1,0,1,,69432
2146775051,0,1,0,0,0,,0,0,0,0,1,,99491
2146774998,0,1,0,0,0,,1,0,1,0,1,,98284
2146772834,1,0,0,0,0,,0,1,1,1,1,,50907
2146772448,1,0,0,0,0,,1,1,1,1,1,,42033
2146773302,1,0,0,0,0,,1,0,1,1,1,,61321
2146774627,0,0,0,0,0,,1,0,1,0,1,,89515
2146775633,0,0,0,0,1,,1,1,1,1,1,,109093
2146774888,1,0,0,0,0,,1,0,1,1,1,,95680
2146772728,1,0,0,0,0,,1,0,0,0,0,,48743
2146772361,1,0,0,0,0,,1,1,1,0,1,,38572
2146772817,1,0,0,0,0,,1,1,1,1,1,,50486
2146773639,1,0,0,0,0,,1,1,1,1,1,,69044
2146772792,0,0,0,0,0,,1,1,1,1,0,,50166
80118211,0,0,0,0,0,,0,0,0,1,0,Locked.,6650
2146775511,0,0,0,0,0,,1,0,1,0,0,,107225
2146774715,0,0,0,0,1,,1,1,1,0,0,Con Ed,91498
2146773338,0,0,0,0,0,,0,0,1,1,0,,62224
2146774103,0,0,0,0,0,,1,1,1,1,0,Closed during school hours.,77819
2146773072,0,0,0,0,0,,0,1,1,1,0,,56382
2146774026,0,0,0,0,0,,0,0,1,1,0,,76273
1582191953,0,0,0,0,0,,1,0,1,0,0,,15148
2146775982,0,0,0,0,1,DOT,0,1,1,1,1,,114376
2146772522,0,0,0,0,0,,0,0,0,1,0,,44572
2146775794,1,0,0,0,0,,1,1,1,0,1,,111735
2146776217,0,1,0,0,0,,0,0,1,0,1,,117832
2146773897,1,1,0,0,0,,1,1,1,1,1,,73531
2146774623,1,0,0,0,0,,1,1,1,1,0,,89404
2146775867,0,1,0,0,0,,1,0,1,0,0,,112686
2146774748,1,0,0,0,0,,1,1,1,1,1,,92367
-2081484887,0,0,0,0,0,,0,0,0,1,0,,9077
-835952366,1,0,0,0,0,,1,1,1,1,1,,10905
2146773351,1,0,0,0,0,,0,1,1,1,1,,62504
2146775405,1,0,0,0,0,,1,1,1,1,0,,105734
2146772683,0,0,0,0,0,,0,0,1,1,0,,47874
-234449005,0,0,0,0,0,,0,1,1,1,0,,823
2146774163,0,0,0,0,1,,1,1,1,1,1,,79196
2146773081,1,0,0,0,0,,1,1,1,1,1,,56476
2146776053,1,1,0,0,0,,1,0,1,1,1,,115444
2146773667,0,1,0,0,0,,1,0,1,1,0,,69354
2146772631,0,0,0,0,1,,1,1,1,1,1,,46972
2146773910,0,0,0,0,0,,1,0,1,1,0,,73868
2146771891,0,0,0,0,0,,0,1,1,1,0,,39
2146772797,1,0,0,0,0,,0,0,0,0,0,,50204
2146775153,0,1,0,0,0,,1,0,1,0,0,,101041
2146771919,0,0,0,0,0,,0,1,1,1,0,,4412
-740517415,0,0,0,0,0,,1,0,1,1,0,,11313
2146773540,0,0,0,0,0,,0,0,0,0,0,,67025
2146775012,0,0,0,0,0,,0,1,1,1,0,,98684
2146775883,0,0,0,0,0,,0,0,0,0,0,,112787
2146773969,0,0,0,0,1,Willis Ave Bridge Const.,0,1,1,0,1,,75118
2146773472,0,0,0,0,0,,0,0,1,1,0,,65784
2146774093,0,0,0,0,0,,1,1,1,1,0,,77564
2146775494,1,0,0,0,0,,1,1,1,1,1,,107001
2146774036,0,0,0,0,0,,0,1,1,1,0,,76379
2146772046,0,0,0,0,1,,1,1,1,1,1,,26217
2146773391,0,0,0,0,0,,0,0,0,1,0,,63860
2146772953,1,0,0,0,0,,1,1,1,1,0,,54118
-1651578610,0,0,0,1,0,,0,0,0,0,0,,7396
1258373593,0,0,0,0,0,,0,1,1,1,0,,12327
2146772183,1,0,0,0,0,,1,0,0,0,0,,30968
2146775431,1,0,0,0,0,,1,0,1,0,0,,106201
2146773509,0,0,0,0,0,,0,0,0,0,0,,66477
2146774468,0,0,0,0,0,,1,1,1,0,1,,86099
2146775410,0,0,0,0,0,,0,0,0,1,0,,105762
2146775104,0,1,0,0,0,,1,0,1,0,1,,100319
2146773823,0,1,0,0,0,,0,0,1,0,0,,72171
2146772357,0,0,0,0,1,,1,1,1,1,1,,38447
2146775791,0,0,0,0,0,,0,1,1,1,1,,111667
2146772885,0,0,0,0,1,,1,1,1,1,1,School construction,52259
2146773701,0,0,0,0,0,,0,0,1,1,0,,69832
2146775856,1,0,0,0,0,,1,0,1,0,0,Area btwn White plains rd & Wallace av fenced off,112568
2146772899,0,0,0,0,1,,1,0,1,1,0,,52593
772308747,0,0,0,0,1,,1,1,0,0,1,,4829
2146773024,0,0,0,0,1,,0,0,1,1,1,,55466
2146772569,0,0,0,0,0,,1,1,1,1,0,,45635
1064652746,1,0,0,0,0,,1,1,1,0,1,,13691
2146772123,0,0,0,0,1,TecConcrete (Sidewalk),0,0,0,0,0,,29165
2146773490,0,0,0,0,0,,0,0,1,1,0,,66176
2146775182,0,0,0,0,0,,0,0,1,1,0,,101583
2146775604,0,0,0,0,1,,0,0,1,1,1,,108594
2146772124,0,0,0,0,0,,1,1,1,1,1,,29174
2146775180,0,0,0,0,1,,1,1,1,0,0,,101506
2146773996,1,0,0,0,0,,1,1,1,1,0,,75700
2146774839,0,0,0,0,0,,1,1,1,1,1,,94640
2146774685,0,0,0,0,0,,0,0,0,0,0,,90702
2146773662,1,0,0,0,0,,1,1,1,1,1,,69332
2146774318,0,0,0,0,0,,1,0,1,1,1,,82632
2146776133,1,1,0,0,0,,1,0,1,0,1,,116580
2146773531,1,0,0,0,0,,1,1,1,1,0,,66946
2146772886,0,1,0,0,0,,1,0,1,0,1,,52268
2146772018,0,0,0,0,0,,1,0,1,0,0,,24760
2146774833,0,0,0,0,0,,0,0,0,1,0,,94602
2146772078,0,0,0,0,0,,0,0,0,0,0,,27453
2146774647,0,0,0,0,0,,1,1,1,1,0,,89951
-1707713051,0,0,0,0,1,D.O.T.,0,1,0,0,0,,8753
-1113405504,0,0,0,0,0,,0,1,0,1,0,park locked to public,5454
2146774818,0,0,0,0,0,,0,0,0,1,0,,94312
2146774113,1,0,0,0,0,,1,0,1,0,1,,78094
2146776126,0,0,0,0,0,,0,0,0,0,0,,116360
2146773131,0,1,0,0,0,,1,0,1,1,0,,57490
2146775036,1,0,0,0,0,,0,0,1,1,1,,99210
-775895908,0,0,0,0,0,,0,1,1,1,0,,13802
